,MES DE RECOLECCION,ID,Código factura TR,Fabricante,Marca,Distribuidor TR,Descripciones TR,Codigos de barras TR,Codigo ref en Factura,Descripcion en factura,Tipo promocion,Codigo ref en Factura Dinamica,Descripcion en factura Dinamica,CIUDAD
453,2022-08-01,1355,F2654,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CHIPER S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,7702425977280,PAPEL HIGIANICO TRIPLE HOJA CUIDADO COMPLETO - SCOTT - PAQUETE 1 UD.,SIN DINAMICA PROMOCIONAL,,,BOGOTA
454,2022-08-01,1355,F2704,PAPELES NACIONALES S.A.,ROSAL,T.A.T DIMAR S.A.S,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",17027-2 ***,OFER.ROSAL XXG SUPER ROLLO 3HOJAS X12,CON DINAMICA PROMOCIONAL,17027-3,BON.ROSAL SUPERROLLO X 1 UNI,BOGOTA
455,2022-08-01,1355,F2765,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CHIPER S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,7702425977280,PAPEL HIGIANICO TRIPLE HOJA CUIDADO COMPLETO - SCOTT - PAQUETE 1 UD.,SIN DINAMICA PROMOCIONAL,,,BOGOTA
456,2022-08-01,1453,F2604,PAPELES NACIONALES S.A.,ROSAL,ANDINA COMERCIAL DE POPULARES ,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",1322,ROSAL SUPERROLLO PAGUE 12 LLEVE 13,CON DINAMICA PROMOCIONAL,1322,ROSAL SUPERROLLO PAGUE 12 LLEVE 13,BOGOTA
457,2022-08-01,1481,F2645,DRYPERS ANDINA S.A,ELITE,GRUPO BENDICON S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",8416,PAPEL HIGIENICO MAX X 30 UND,SIN DINAMICA PROMOCIONAL,,,BOGOTA
458,2022-08-01,1513,F2492,DRYPERS ANDINA S.A,ELITE,NUTRIUM S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",1499543,PH ELITE DUO ROLLAZO TRIP-HOJA ROJO X 24,SIN DINAMICA PROMOCIONAL,,,BOGOTA
459,2022-08-01,1513,F2532,PAPELES NACIONALES S.A.,ROSAL,GRUPO RV S.A.S,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,1327,ROSAL G PAGUE 54 LLEVE 57,CON DINAMICA PROMOCIONAL,1327,ROSAL G PAGUE 54 LLEVE 57,BOGOTA
460,2022-08-01,1513,F2730,PAPELES NACIONALES S.A.,ROSAL,DISTRIBUIDORA Y COMERCIALIZADORA DE TIENDAS SUPERTIENDAS S.A.S,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",5015,PAPHIG ROSAL PLUS (XXG)(PG12 LLV13),CON DINAMICA PROMOCIONAL,5015,PAPHIG ROSAL PLUS (XXG)(PG12 LLV13),BOGOTA
461,2022-08-01,1513,F2738,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIBUIDORA J&F SAS,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,PAPEL HIGIENICO MEGARROLLO,CON DINAMICA PROMOCIONAL,,PAPEL HIGIENICO MEGARROLLO,BOGOTA
462,2022-08-01,1576,F2595,DRYPERS ANDINA S.A,ELITE,NUTRIUM S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",1499543,PH ELITE DUO ROLLAZO TRIP-HOJA ROJO X 24,SIN DINAMICA PROMOCIONAL,,,BOGOTA
463,2022-08-01,1598,F2728,PAPELES NACIONALES S.A.,ROSAL,CCENEXPRESS,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,100130125,PAPEL HIGIENICO ROSAL G PAGUE 18 LLEVE 19 ROLLOS,CON DINAMICA PROMOCIONAL,100130125,PAPEL HIGIENICO ROSAL G PAGUE 18 LLEVE 19 ROLLOS,BOGOTA
464,2022-08-01,1608,F2607,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CONFI SPRESS,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,16062-1,PAPEL SCOTT CUIDADO COMPLETO X 24 UND,CON DINAMICA PROMOCIONAL,,GTS ROLLO CUIDADO COMPL,BOGOTA
465,2022-08-01,1608,F2608,PAPELES NACIONALES S.A.,ROSAL,MERKA-UNION,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,,PAPEL HIG. ROSAL 3 ROLLO PC 12PT 40,SIN DINAMICA PROMOCIONAL,,,BOGOTA
466,2022-08-01,1617,F2596,DRYPERS ANDINA S.A,ELITE,SURTILIDER S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",590016,PAP. HIG ELITE ROJO X24U*,SIN DINAMICA PROMOCIONAL,,,BOGOTA
467,2022-08-01,1617,F2596,DRYPERS ANDINA S.A,ELITE,SURTILIDER S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",590105,PAP HIG ELITE MAX DH X30*,SIN DINAMICA PROMOCIONAL,,,BOGOTA
468,2022-08-01,1617,F2600,DRYPERS ANDINA S.A,ELITE,VIVERES EL CONDADO SAS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",,PH ELITE DUO ROJO X 24 UND,SIN DINAMICA PROMOCIONAL,,,BOGOTA
469,2022-08-01,1617,F2601,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CONFI SPRESS,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,16062-1,PAPEL SCOTT CUIDADO COMPLETO X 24 UND,CON DINAMICA PROMOCIONAL,,GTS ROLLO CUIDADO COMPL,BOGOTA
470,2022-08-01,1627,F2584,DRYPERS ANDINA S.A,ELITE,DULMARCAS M&M S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",ELIT04,PAP HIG ELI MAX AZUL X30,SIN DINAMICA PROMOCIONAL,,,BOGOTA
471,2022-08-01,1627,F2720,DRYPERS ANDINA S.A,ELITE,DISTRIBUIDORA DEL COMERCIO,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",03896,PACA ROLLAZO ELITE X24UND DUO,SIN DINAMICA PROMOCIONAL,,,BOGOTA
472,2022-08-01,2645,F2427,DRYPERS ANDINA S.A,ELITE,SURTILIDER S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",NO VISIBLE,PAP. HIG ELITE ROJO X24U*,SIN DINAMICA PROMOCIONAL,,,BOGOTA
473,2022-08-01,2651,F2731,DRYPERS ANDINA S.A,ELITE,SURTILIDER S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",NO VISIBLE,PAP. HIG ELITE ROJO X24U*,SIN DINAMICA PROMOCIONAL,,,BOGOTA
474,2022-08-01,2651,F2736,DRYPERS ANDINA S.A,ELITE,DULMARCAS M&M S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",ELIT03,PAP HIG ROLLAZO ROJO X24,SIN DINAMICA PROMOCIONAL,,,BOGOTA
475,2022-08-01,2671,F2528,PAPELES NACIONALES S.A.,ROSAL,DISTRIBUCIONES JR,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,3056,PAPEL ROSAL MORADO X 18 UND,SIN DINAMICA PROMOCIONAL,,,BOGOTA
476,2022-08-01,2671,F2592,PAPELES NACIONALES S.A.,ROSAL,DISTRIBUCIONES JR,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,3056,PAPEL ROSAL MORADO X 18 UND,SIN DINAMICA PROMOCIONAL,,,BOGOTA
477,2022-08-01,2682,F2657,DRYPERS ANDINA S.A,ELITE,DISTRIVENTAS DANALEG,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",,PAPEL ELITE DUO ROLLAZO (ROJO) 24 UNIDADES,SIN DINAMICA PROMOCIONAL,,,BOGOTA
478,2022-08-01,2706,F2588,DRYPERS ANDINA S.A,ELITE,PANDAPAN DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",0006707,PAPEL HIGIE ELITE DUOROLLAZO 1x24,SIN DINAMICA PROMOCIONAL,,,BOGOTA
479,2022-08-01,2718,F2590,DRYPERS ANDINA S.A,ELITE,SURTILIDER S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",590016,PAP. HIG ELITE ROJO X24U*,SIN DINAMICA PROMOCIONAL,,,BOGOTA
480,2022-08-01,2726,F2609,PAPELES NACIONALES S.A.,ROSAL,ORGANIZACIÓN CARDENAS S.A.S,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,7022010021,PAPEL HIGIENICO ROSAL *G* 2EN1 18ROLLX3,CON DINAMICA PROMOCIONAL,7022010020,PAPEL HIG ROSAL *G* 3HOJ 2EN1X48,BOGOTA
481,2022-08-01,2726,F2610,DRYPERS ANDINA S.A,ELITE,DISTRIVENTAS DANALEG,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",,PAPEL ELITE DUO ROLLAZO (ROJO) 24 UNIDADES,SIN DINAMICA PROMOCIONAL,,,BOGOTA
482,2022-08-01,2726,F2611,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,16062-1,PAPEL SCOTT CUIDADO COMPLETO X 24 UND,CON DINAMICA PROMOCIONAL,,GTS ROLLO CUIDADO COMPL,BOGOTA
483,2022-08-01,2759,F2715,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,16062-1,PAPEL SCOTT CUIDADO COMPLETO X 24 UND,CON DINAMICA PROMOCIONAL,,GTS ROLLO CUIDADO COMPL,BOGOTA
484,2022-08-01,2759,F2715,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",16100,PH SCOTT RINDEMAX X 30 UND,SIN DINAMICA PROMOCIONAL,,,BOGOTA
485,2022-08-01,CC1000438889,F2663,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",16100-2,PH SCOTT RINDEMAX X 30 UND,CON DINAMICA PROMOCIONAL,,GTS ROLLO CUIDADO COMPL,BOGOTA
486,2022-08-01,CC1023868863,F2621,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,CON DINAMICA PROMOCIONAL,,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,BOGOTA
487,2022-08-01,CC1024478486,F2614,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,CON DINAMICA PROMOCIONAL,,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,BOGOTA
488,2022-08-01,CC1024579017,F2432,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,16062-9,PAPEL SCOTT CUIDADO COMPLETO X 24 UND,CON DINAMICA PROMOCIONAL,,GTS ROLLO CUIDADO COMPL,BOGOTA
489,2022-08-01,CC1032510266,F2670,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",16100-2,PH SCOTT RINDEMAX X 30 UND,CON DINAMICA PROMOCIONAL,,GTS ROLLO CUIDADO COMPL,BOGOTA
490,2022-08-01,CC1054993957,F2615,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,CON DINAMICA PROMOCIONAL,,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,BOGOTA
491,2022-08-01,CC12023096,F2618,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,CON DINAMICA PROMOCIONAL,,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,BOGOTA
492,2022-08-01,CC32128910,F2668,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",16100-2,PH SCOTT RINDEMAX X 30 UND,CON DINAMICA PROMOCIONAL,,GTS PH SCOTT RINDEMAX XXG X 1 UND,BOGOTA
493,2022-08-01,CC39721580,F2605,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,16062-1,PAPEL SCOTT CUIDADO COMPLETO X 24 UND,CON DINAMICA PROMOCIONAL,,GTS ROLLO CUIDADO COMPL,BOGOTA
494,2022-08-01,CC39748376,F2612,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,CON DINAMICA PROMOCIONAL,,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,BOGOTA
495,2022-08-01,CC39800716,F2667,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",16100-2,PH SCOTT RINDEMAX X 30 UND,CON DINAMICA PROMOCIONAL,,GTS PH SCOTT RINDEMAX XXG X 1 UND,BOGOTA
496,2022-08-01,CC52120914,F2613,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,CON DINAMICA PROMOCIONAL,,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,BOGOTA
497,2022-08-01,CC52878870,F2669,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",16100-2,PH SCOTT RINDEMAX X 30 UND ,CON DINAMICA PROMOCIONAL,,GTS PH SCOTT RINDEMAX XXG X 1 UND,BOGOTA
498,2022-08-01,CC53013093,F2606,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",16100-2,PH SCOTT RINDEMAX X 30 UND ,CON DINAMICA PROMOCIONAL,,GTS PH SCOTT RINDEMAX XXG X 1 UND,BOGOTA
499,2022-08-01,CC53115101,F2766,DRYPERS ANDINA S.A,ELITE,NUTRIUM S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",1499543,PH ELITE DUO ROLLAZO TRIP-HOJA ROJO X 24,SIN DINAMICA PROMOCIONAL,,,BOGOTA
500,2022-08-01,CC53115101,F2769,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",16100-2,PH SCOTT RINDEMAX X 30 UND,CON DINAMICA PROMOCIONAL,,GTS PH SCOTT RINDEMAX XXG X 1 UND,BOGOTA
501,2022-08-01,CC53115101,F2769,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,16062-1,PAPEL SCOTT CUIDADO COMPLETO X 24 UND,CON DINAMICA PROMOCIONAL,,GTS ROLLO CUIDADO COMPL,BOGOTA
502,2022-08-01,CC79448812,F2620,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,CON DINAMICA PROMOCIONAL,,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,BOGOTA
503,2022-08-01,CC79618394,F2431,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,PAPEL CUI. COMPLE X 24 UND G RTS 3 ROLLOS CUID. COMP,CON DINAMICA PROMOCIONAL,,PAPEL CUI. COMPLE X 24 UND G RTS 3 ROLLOS CUID. COMP,BOGOTA
504,2022-08-01,CC79618394,F2616,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,CON DINAMICA PROMOCIONAL,,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,BOGOTA
505,2022-08-01,CC79667931,F2617,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,CON DINAMICA PROMOCIONAL,,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,BOGOTA
506,2022-08-01,CC80363626,F2619,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,CANDY GLOBAL S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,CON DINAMICA PROMOCIONAL,,PH SCOTT RINDEMAX X 30 UND GRTS 2 ROLLOS,BOGOTA
507,2022-08-01,448,F2576,PAPELES NACIONALES S.A.,ROSAL,PANDAPAN DISTRIBUCIONES S.A.S,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",NO VISIBLE,HIG ROSAL SUPERROLLO XXG 1X4X12,CON DINAMICA PROMOCIONAL,NO VISIBLE,GT 1 HIG SUPERROLLO XXG PAPELES,CALI
508,2022-08-01,448,F2577,DRYPERS ANDINA S.A,ELITE,DISTRITIENDAS DE OCCIDENTE,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",04106A,P ELI ROLLAZOx12ROLLOS,SIN DINAMICA PROMOCIONAL,,,CALI
509,2022-08-01,448,F2641,PAPELES NACIONALES S.A.,ROSAL,PANDAPAN DISTRIBUCIONES S.A.S,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",788,HIG ROSAL SUPERROLLO XXG 1X4X12,SIN DINAMICA PROMOCIONAL,,,CALI
510,2022-08-01,448,F2642,DRYPERS ANDINA S.A,ELITE,DISTRITIENDAS DE OCCIDENTE,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",04106A,P ELI ROLLAZOx12ROLLOS,SIN DINAMICA PROMOCIONAL,,,CALI
511,2022-08-01,448,F2642,DRYPERS ANDINA S.A,ELITE,DISTRITIENDAS DE OCCIDENTE,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",510050A,P ELITE DH MAXx15ROLLOS,SIN DINAMICA PROMOCIONAL,,,CALI
512,2022-08-01,448,F2643,PAPELES NACIONALES S.A.,ROSAL,PANDAPAN DISTRIBUCIONES S.A.S,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",0000788,HIG ROSAL SUPERROLLO XXG 1X4X12,SIN DINAMICA PROMOCIONAL,,,CALI
513,2022-08-01,692,F2564,PAPELES NACIONALES S.A.,ROSAL,COMERCIALIZADORA ELITE DEL VALLE SAS,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",240200,PPK PH ROSAL XXG P12 LV13 (JL19A),CON DINAMICA PROMOCIONAL,24013,* PH ROSAL XXG S ROLLO 48X1,CALI
514,2022-08-01,760,F2563,PAPELES NACIONALES S.A.,ROSAL,COMERCIALIZADORA ELITE DEL VALLE SAS,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,240228,PPK ROSAL G PG18 LV19 (JL20A),CON DINAMICA PROMOCIONAL,24035,* PH ROSAL G 21M 3P 54X1 PE,CALI
515,2022-08-01,767,F2566,DRYPERS ANDINA S.A,ELITE,ATEMPO DISTRIBUCIONES,PAPEL HIGIENICO ELITE DUO EL ROLLOTE X 1 UN,"7707199348809, 7707199345006, 7707199345488",,PAPEL HIGIENICO ELITE DUO ROLLOTE AMARILLO,SIN DINAMICA PROMOCIONAL,,,CALI
516,2022-08-01,767,F2567,DRYPERS ANDINA S.A,ELITE,TIENDAS DE OCCIDENTE,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",510050A,P ELITE DH MAXx15ROLLOS,SIN DINAMICA PROMOCIONAL,,,CALI
517,2022-08-01,767,F2568,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,NO VISIBLE,PPK PH CUIDADO COMPLET PG12 LV13 (MY22),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
518,2022-08-01,767,F2569,DRYPERS ANDINA S.A,ELITE,ATEMPO DISTRIBUCIONES,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",,PAPEL HIGIENICO ELITE DUO ROLLAZO ROJO,SIN DINAMICA PROMOCIONAL,,,CALI
519,2022-08-01,767,F2570,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,COMERCIALIZADORA ELITE DEL VALLE SAS,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",18183,PH SCOTT RINDEMAX 1X30X24.3M,SIN DINAMICA PROMOCIONAL,,,CALI
